1987.09	10.18	11.31	0.0272	
1987.1	10.52	11.62	0.0311	
1987.11	10.01	11.23	0.0358	
1987.12	10.11	11.29	0.0366	
1988.01	9.88	11.07	0.0354	
1988.02	9.4	10.62	0.0345	
1988.03	9.39	10.57	0.0337	
1988.04	9.67	10.9	0.0344	
1988.05	9.9	11.04	0.0357	
1988.06	9.86	11	0.0341	
1988.07	9.96	11.11	0.0346	
1988.08	10.11	11.21	0.0356	
1988.09	9.82	10.9	0.0353	
1988.1	9.51	10.41	0.0344	
1988.11	9.45	10.48	0.0356	
1988.12	9.57	10.65	0.0352	
1989.01	9.62	10.65	0.0344	
1989.02	9.64	10.61	0.0337	
1989.03	9.8	10.67	0.0341	
1989.04	9.79	10.61	0.0334	
1989.05	9.57	10.46	0.0325	
1989.06	9.1	10.03	0.0318	
1989.07	8.93	9.87	0.0314	
1989.08	8.96	9.88	0.0304	
1989.09	9.01	9.91	0.0307	
1989.1	8.92	9.81	0.0311	
1989.11	8.89	9.81	0.0321	
1989.12	8.86	9.82	0.0317	
1990.01	8.99	9.94	0.0328	
1990.02	9.22	10.14	0.0340	
1990.03	9.37	10.21	0.0334	
1990.04	9.46	10.3	0.0338	
1990.05	9.47	10.41	0.0330	
1990.06	9.26	10.22	0.0324	
1990.07	9.24	10.2	0.0326	
1990.08	9.41	10.41	0.0356	
1990.09	9.56	10.64	0.0375	
1990.1	9.53	10.74	0.0388	
1990.11	9.3	10.62	0.0381	
1990.12	9.05	10.43	0.0368	
1991.01	9.04	10.45	0.0372	
1991.02	8.83	10.07	0.0334	
1991.03	8.93	10.09	0.0326	
1991.04	8.86	9.94	0.0319	
1991.05	8.86	9.86	0.0321	
1991.06	9.01	9.96	0.0321	
1991.07	9	9.89	0.0321	
1991.08	8.75	9.65	0.0314	
1991.09	8.61	9.51	0.0317	
1991.1	8.55	9.49	0.0317	
1991.11	8.48	9.45	0.0317	
1991.12	8.31	9.26	0.0314	
1992.01	8.2	9.13	0.0294	
1992.02	8.29	9.23	0.0298	
1992.03	8.35	9.25	0.0302	
1992.04	8.33	9.21	0.0302	
1992.05	8.28	9.13	0.0297	
1992.06	8.22	9.05	0.0302	
1992.07	8.07	8.84	0.0297	
1992.08	7.95	8.65	0.0296	
1992.09	7.92	8.62	0.0296	
1992.1	7.99	8.84	0.0300	
1992.11	8.1	8.96	0.0293	
1992.12	7.98	8.81	0.0284	
1993.01	7.91	8.67	0.0285	
1993.02	7.71	8.39	0.0282	
1993.03	7.58	8.15	0.0277	
1993.04	7.46	8.14	0.0282	
1993.05	7.43	8.21	0.0281	
1993.06	7.33	8.07	0.0279	
1993.07	7.17	7.93	0.0280	
1993.08	6.85	7.6	0.0276	
1993.09	6.66	7.34	0.0273	
1993.1	6.67	7.31	0.0270	
1993.11	6.93	7.66	0.0271	
1993.12	6.93	7.69	0.0270	
1994.01	6.92	7.65	0.0267	
1994.02	7.08	7.76	0.0269	
1994.03	7.48	8.13	0.0274	
1994.04	7.88	8.52	0.0285	
1994.05	7.99	8.62	0.0284	
1994.06	7.97	8.65	0.0282	
1994.07	8.11	8.8	0.0285	
1994.08	8.07	8.74	0.0278	
1994.09	8.34	8.98	0.0277	
1994.1	8.57	9.2	0.0281	
1994.11	8.68	9.32	0.0284	
1994.12	8.46	9.1	0.0290	
1995.01	8.46	9.08	0.0283	
1995.02	8.26	8.85	0.0273	
1995.03	8.12	8.7	0.0267	
1995.04	8.03	8.6	0.0261	
1995.05	7.65	8.2	0.0254	
1995.06	7.3	7.9	0.0248	
1995.07	7.41	8.04	0.0241	
1995.08	7.57	8.19	0.0242	
1995.09	7.32	7.93	0.0235	
1995.1	7.12	7.75	0.0234	
1995.11	7.02	7.68	0.0230	
1995.12	6.82	7.49	0.0224	
1996.01	6.81	7.47	0.0226	
1996.02	6.99	7.63	0.0215	
1996.03	7.35	8.03	0.0218	
1996.04	7.5	8.19	0.0219	
1996.05	7.62	8.3	0.0215	
1996.06	7.71	8.4	0.0213	
1996.07	7.65	8.35	0.0224	
1996.08	7.46	8.18	0.0219	
1996.09	7.66	8.35	0.0217	
1996.1	7.39	8.07	0.0210	
1996.11	7.1	7.79	0.0201	
1996.12	7.2	7.89	0.0200	
1997.01	7.42	8.09	0.0195	
1997.02	7.31	7.94	0.0188	
1997.03	7.55	8.18	0.0190	
1997.04	7.73	8.34	0.0198	
1997.05	7.58	8.2	0.0182	
1997.06	7.41	8.02	0.0173	
1997.07	7.14	7.75	0.0164	
1997.08	7.22	7.82	0.0165	
1997.09	7.15	7.7	0.0164	
1997.1	7	7.57	0.0162	
1997.11	6.87	7.42	0.0164	
1997.12	6.76	7.32	0.0161	
1998.01	6.61	7.19	0.0161	
1998.02	6.67	7.25	0.0152	
1998.03	6.72	7.32	0.0145	
1998.04	6.69	7.33	0.0142	
1998.05	6.69	7.3	0.0143	
1998.06	6.53	7.13	0.0144	
1998.07	6.55	7.15	0.0138	
1998.08	6.52	7.14	0.0150	
1998.09	6.4	7.09	0.0158	
1998.1	6.37	7.18	0.0157	
1998.11	6.41	7.34	0.0141	
1998.12	6.22	7.23	0.0136	
1999.01	6.24	7.29	0.0130	
1999.02	6.4	7.39	0.0131	
1999.03	6.62	7.53	0.0128	
1999.04	6.64	7.48	0.0123	
1999.05	6.93	7.72	0.0122	
1999.06	7.23	8.02	0.0123	
1999.07	7.19	7.95	0.0118	
1999.08	7.4	8.15	0.0123	
1999.09	7.39	8.2	0.0125	
1999.1	7.55	8.38	0.0127	
1999.11	7.36	8.15	0.0118	
1999.12	7.55	8.19	0.0115	
2000.01	7.78	8.33	0.0116	
2000.02	7.68	8.29	0.0119	
2000.03	7.68	8.37	0.0115	
2000.04	7.64	8.4	0.0113	
2000.05	7.99	8.9	0.0117	
2000.06	7.67	8.48	0.0113	
2000.07	7.65	8.35	0.0111	
2000.08	7.55	8.26	0.0109	
2000.09	7.62	8.35	0.0109	
2000.1	7.55	8.34	0.0115	
2000.11	7.45	8.28	0.0116	
2000.12	7.21	8.02	0.0120	
2001.01	7.15	7.93	0.0119	
2001.02	7.1	7.87	0.0121	
2001.03	6.98	7.84	0.0132	
2001.04	7.2	8.07	0.0131	
2001.05	7.29	8.07	0.0122	
2001.06	7.18	7.97	0.0124	
2001.07	7.13	7.97	0.0129	
2001.08	7.02	7.85	0.0132	
2001.09	7.17	8.03	0.0150	
2001.1	7.03	7.91	0.0146	
2001.11	6.97	7.81	0.0139	
2001.12	6.77	8.05	0.0137	
2002.01	6.55	7.87	0.0138	
2002.02	6.51	7.89	0.0143	
2002.03	6.81	8.11	0.0136	
2002.04	6.76	8.03	0.0142	
2002.05	6.75	8.09	0.0147	
2002.06	6.63	7.95	0.0158	
2002.07	6.53	7.9	0.0177	
2002.08	6.37	7.58	0.0175	
2002.09	6.15	7.4	0.0184	
2002.1	6.32	7.73	0.0187	
2002.11	6.31	7.62	0.0176	
2002.12	6.21	7.45	0.0178	
2003.01   6.17	7.35	0.017994    
2003.02   5.95	7.06	0.019318    
2003.03   5.89	6.95	0.019158    
2003.04   5.74	6.85	0.018205    
2003.05   5.22	6.38	0.017294    
2003.06   4.97	6.19	0.016366    
2003.07   5.49	6.62	0.016433    
2003.08   5.88	7.01	0.016624    
2003.09   5.72	6.79	0.016274    
2003.1	  5.7	6.73	0.016228      
2003.11   5.65	6.66	0.016309    
2003.12   5.62	6.6	0.016092      
2004.01   5.54	6.44	0.015541    
2004.02   5.5	6.27	0.015577      
2004.03   5.33	6.11	0.016032    
2004.04   5.73	6.46	0.016070    
2004.05   6.04	6.75	0.016691    
2004.06   6.01	6.78	0.016420    
2004.07   5.82	6.62	0.016433    
2004.08   5.65	6.46	0.016624    
2004.09   5.46	6.27	0.016274    
2004.1	  5.47	6.21	0.016228    
2004.11   5.52	6.2	0.016309      
2004.12   5.47	6.15	0.016092    
2005.01   5.36	6.02	0.015541    
2005.02   5.2	5.82	0.015577      
2005.03   5.4	6.06	0.016032      
2005.04   5.33	6.05	0.016070    
2005.05   5.15	6.01	0.016691    
2005.06   4.96	5.86	0.016420    
2005.07   5.06	5.95	0.016433    
2005.08   5.09	5.96	0.016624    
2005.09   5.13	6.03	0.016274    
2005.1	  5.35	6.3	0.016228      
2005.11   5.42	6.39	0.016309    
2005.12   5.37	6.32	0.016092    
2006.01   5.29	6.24	0.015541    
2006.02   5.35	6.27	0.015577    

